"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"1","mmm","bglm",1667,25,0,0,1667,28,28,1639,0,0,0,NA
"2","mmm","bglm",1667,50,0,0,1667,40,40,1627,0,0,0,NA
"3","mmm","bglm",1667,25,0.9,0,1667,82,27,1640,0,0,0,NA
"4","mmm","bglm",1667,50,0.9,0,1667,125,43,1624,0,0,0,NA
"5","mmm","bglm",1667,25,0,0,1667,32,31,1636,0,0,0,NA
"6","mmm","bglm",1667,50,0,0,1667,38,37,1630,0,0,0,NA
"7","mmm","bglm",1667,25,0.9,0,1667,62,27,1640,0,0,0,NA
"8","mmm","bglm",1667,50,0.9,0,1667,106,39,1628,0,0,0,NA
"9","mmm","bglm",1667,25,0,0,1667,27,26,1641,0,0,0,NA
"10","mmm","bglm",1667,50,0,0,1667,39,37,1630,0,0,0,NA
"11","mmm","bglm",1667,25,0.9,0,1667,53,21,1646,0,0,0,NA
"12","mmm","bglm",1667,50,0.9,0,1667,89,42,1625,0,0,0,NA
"13","mmm","bglm",1667,25,0.5,0,1667,19,19,1648,0,0,0,NA
"14","mmm","bglm",1667,50,0.5,0,1667,63,41,1626,0,0,0,NA
"15","mmm","bglm",1667,25,0.5,0,1667,36,26,1641,0,0,0,NA
"16","mmm","bglm",1667,50,0.5,0,1667,45,39,1628,0,0,0,NA
"17","mmm","bglm",1667,25,0.5,0,1667,21,20,1647,0,0,0,NA
"18","mmm","bglm",1667,50,0.5,0,1667,45,45,1622,0,0,0,NA
"19","mmm","bglm",1667,25,0,0,1667,23,23,1644,0,0,0,NA
"20","mmm","bglm",1667,50,0,0,1667,43,39,1628,0,0,0,NA
"21","mmm","bglm",1667,25,0.9,0,1667,80,27,1640,0,0,0,NA
"22","mmm","bglm",1667,50,0.9,0,1667,107,32,1635,0,0,0,NA
"23","mmm","bglm",1667,25,0,0,1667,23,23,1644,0,0,0,NA
"24","mmm","bglm",1667,50,0,0,1667,50,47,1620,0,0,0,NA
"25","mmm","bglm",1667,25,0.9,0,1667,88,32,1635,0,0,0,NA
"26","mmm","bglm",1667,50,0.9,0,1667,158,50,1617,0,0,0,NA
"27","mmm","bglm",1667,25,0,0,1667,28,27,1640,0,0,0,NA
"28","mmm","bglm",1667,50,0,0,1667,39,36,1631,0,0,0,NA
"29","mmm","bglm",1667,25,0.9,0,1667,78,30,1637,0,0,0,NA
"30","mmm","bglm",1667,50,0.9,0,1667,100,38,1629,2,1,0,NA
"31","mmm","bglm",1667,25,0.5,0,1667,23,21,1646,0,0,0,NA
"32","mmm","bglm",1667,50,0.5,0,1667,57,50,1617,0,0,0,NA
"33","mmm","bglm",1667,25,0.5,0,1667,30,22,1645,0,0,0,NA
"34","mmm","bglm",1667,50,0.5,0,1667,50,45,1622,0,0,0,NA
"35","mmm","bglm",1667,25,0.5,0,1667,22,21,1646,0,0,0,NA
"36","mmm","bglm",1667,50,0.5,0,1667,49,43,1624,0,0,0,NA
"37","bonf","glm",1667,25,0,0,1667,27,27,1640,0,0,0,1
"38","bt","glm",1667,25,0,0,1667,85,78,1589,0,0,0,2
"39","bonf","bglm",1667,25,0,0,1667,11,11,1656,0,0,0,3
"40","bt","bglm",1667,25,0,0,1667,60,57,1610,0,0,0,4
"41","bonf","glm",1667,50,0,0,1667,56,49,1618,0,0,0,5
"42","bt","glm",1667,50,0,0,1667,91,86,1581,0,0,0,6
"43","bonf","bglm",1667,50,0,0,1667,37,34,1633,0,0,0,7
"44","bt","bglm",1667,50,0,0,1667,71,67,1600,0,0,0,8
"45","bonf","glm",1667,25,0.9,0,1667,32,13,1654,0,0,0,9
"46","bt","glm",1667,25,0.9,0,1667,252,81,1586,0,0,0,10
"47","bonf","bglm",1667,25,0.9,0,1667,34,10,1657,0,0,0,11
"48","bt","bglm",1667,25,0.9,0,1667,201,65,1602,0,0,0,12
"49","bonf","glm",1667,50,0.9,0,1667,67,24,1643,0,0,0,13
"50","bt","glm",1667,50,0.9,0,1667,257,92,1575,0,0,0,14
"51","bonf","bglm",1667,50,0.9,0,1667,42,12,1655,0,0,0,15
"52","bt","bglm",1667,50,0.9,0,1667,187,74,1593,0,0,0,16
"53","bonf","glm",1667,25,0,0,1667,26,25,1642,0,0,0,17
"54","bt","glm",1667,25,0,0,1667,95,91,1576,0,0,0,18
"55","bonf","bglm",1667,25,0,0,1667,19,18,1649,0,0,0,19
"56","bt","bglm",1667,25,0,0,1667,80,72,1595,0,0,0,20
"57","bonf","glm",1667,50,0,0,1667,63,55,1612,0,0,0,21
"58","bt","glm",1667,50,0,0,1667,91,88,1579,0,0,0,22
"59","bonf","bglm",1667,50,0,0,1667,31,30,1637,0,0,0,23
"60","bt","bglm",1667,50,0,0,1667,53,52,1615,0,0,0,24
"61","bonf","glm",1667,25,0.9,0,1667,34,13,1654,0,0,0,25
"62","bt","glm",1667,25,0.9,0,1667,280,90,1577,0,0,0,26
"63","bonf","bglm",1667,25,0.9,0,1667,13,6,1661,0,0,0,27
"64","bt","bglm",1667,25,0.9,0,1667,198,61,1606,0,0,0,28
"65","bonf","glm",1667,50,0.9,0,1667,73,27,1640,0,0,0,29
"66","bt","glm",1667,50,0.9,0,1667,280,82,1585,0,0,0,30
"67","bonf","bglm",1667,50,0.9,0,1667,46,16,1651,0,0,0,31
"68","bt","bglm",1667,50,0.9,0,1667,218,74,1593,0,0,0,32
"69","bonf","glm",1667,25,0,0,1667,26,26,1641,0,0,0,33
"70","bt","glm",1667,25,0,0,1667,96,93,1574,0,0,0,34
"71","bonf","bglm",1667,25,0,0,1667,21,21,1646,0,0,0,35
"72","bt","bglm",1667,25,0,0,1667,81,75,1592,0,0,0,36
"73","bonf","glm",1667,50,0,0,1667,55,53,1614,0,0,0,37
"74","bt","glm",1667,50,0,0,1667,101,93,1574,0,0,0,38
"75","bonf","bglm",1667,50,0,0,1667,35,35,1632,0,0,0,39
"76","bt","bglm",1667,50,0,0,1667,57,57,1610,0,0,0,40
"77","bonf","glm",1667,25,0.9,0,1667,22,11,1656,0,0,0,41
"78","bt","glm",1667,25,0.9,0,1667,270,89,1578,0,0,0,42
"79","bonf","bglm",1667,25,0.9,0,1667,22,11,1656,0,0,0,43
"80","bt","bglm",1667,25,0.9,0,1667,170,64,1603,0,0,0,44
"81","bonf","glm",1667,50,0.9,0,1667,64,24,1643,0,0,0,45
"82","bt","glm",1667,50,0.9,0,1667,230,74,1593,0,0,0,46
"83","bonf","bglm",1667,50,0.9,0,1667,22,11,1656,0,0,0,47
"84","bt","bglm",1667,50,0.9,0,1667,220,63,1604,0,0,0,48
"85","bonf","glm",1667,25,0.5,0,1667,31,27,1640,0,0,0,49
"86","bt","glm",1667,25,0.5,0,1667,97,83,1584,0,0,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,18,17,1650,0,0,0,51
"88","bt","bglm",1667,25,0.5,0,1667,79,68,1599,0,0,0,52
"89","bonf","glm",1667,50,0.5,0,1667,59,55,1612,0,0,0,53
"90","bt","glm",1667,50,0.5,0,1667,98,76,1591,0,0,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,37,29,1638,0,0,0,55
"92","bt","bglm",1667,50,0.5,0,1667,89,66,1601,0,0,0,56
"93","bonf","glm",1667,25,0.5,0,1667,33,31,1636,0,0,0,57
"94","bt","glm",1667,25,0.5,0,1667,131,90,1577,0,0,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,11,11,1656,0,0,0,59
"96","bt","bglm",1667,25,0.5,0,1667,95,83,1584,0,0,0,60
"97","bonf","glm",1667,50,0.5,0,1667,41,36,1631,0,0,0,61
"98","bt","glm",1667,50,0.5,0,1667,122,95,1572,0,0,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,18,17,1650,0,0,0,63
"100","bt","bglm",1667,50,0.5,0,1667,90,67,1600,0,0,0,64
"101","bonf","glm",1667,25,0.5,0,1667,28,26,1641,0,0,0,65
"102","bt","glm",1667,25,0.5,0,1667,121,94,1573,0,0,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,25,22,1645,0,0,0,67
"104","bt","bglm",1667,25,0.5,0,1667,65,55,1612,0,0,0,68
"105","bonf","glm",1667,50,0.5,0,1667,68,50,1617,0,0,0,69
"106","bt","glm",1667,50,0.5,0,1667,93,75,1592,0,0,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,34,32,1635,0,0,0,71
"108","bt","bglm",1667,50,0.5,0,1667,95,72,1595,0,0,0,72
"109","bonf","glm",1667,25,0,0,1667,40,38,1629,0,0,0,73
"110","bt","glm",1667,25,0,0,1667,92,84,1583,0,0,0,74
"111","bonf","bglm",1667,25,0,0,1667,26,24,1643,0,0,0,75
"112","bt","bglm",1667,25,0,0,1667,62,61,1606,0,0,0,76
"113","bonf","glm",1667,50,0,0,1667,65,59,1608,0,0,0,77
"114","bt","glm",1667,50,0,0,1667,90,82,1585,0,0,0,78
"115","bonf","bglm",1667,50,0,0,1667,28,28,1639,0,0,0,79
"116","bt","bglm",1667,50,0,0,1667,69,66,1601,0,0,0,80
"117","bonf","glm",1667,25,0.9,0,1667,25,10,1657,0,0,0,81
"118","bt","glm",1667,25,0.9,0,1667,238,86,1581,0,0,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,26,12,1655,0,0,0,83
"120","bt","bglm",1667,25,0.9,0,1667,219,64,1603,0,0,0,84
"121","bonf","glm",1667,50,0.9,0,1667,95,29,1638,0,0,0,85
"122","bt","glm",1667,50,0.9,0,1667,247,83,1584,0,0,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,22,13,1654,0,0,0,87
"124","bt","bglm",1667,50,0.9,0,1667,226,67,1600,1,1,0,88
"125","bonf","glm",1667,25,0,0,1667,32,30,1637,0,0,0,89
"126","bt","glm",1667,25,0,0,1667,114,102,1565,0,0,0,90
"127","bonf","bglm",1667,25,0,0,1667,22,22,1645,0,0,0,91
"128","bt","bglm",1667,25,0,0,1667,61,58,1609,0,0,0,92
"129","bonf","glm",1667,50,0,0,1667,49,47,1620,0,0,0,93
"130","bt","glm",1667,50,0,0,1667,92,84,1583,0,0,0,94
"131","bonf","bglm",1667,50,0,0,1667,34,31,1636,0,0,0,95
"132","bt","bglm",1667,50,0,0,1667,63,59,1608,0,0,0,96
"133","bonf","glm",1667,25,0.9,0,1667,47,14,1653,0,0,0,97
"134","bt","glm",1667,25,0.9,0,1667,237,69,1598,0,0,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,32,15,1652,0,0,0,99
"136","bt","bglm",1667,25,0.9,0,1667,193,64,1603,0,0,0,100
"137","bonf","glm",1667,50,0.9,0,1667,37,17,1650,0,0,0,101
"138","bt","glm",1667,50,0.9,0,1667,260,73,1594,0,0,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,41,17,1650,0,0,0,103
"140","bt","bglm",1667,50,0.9,0,1667,246,84,1583,0,0,0,104
"141","bonf","glm",1667,25,0,0,1667,34,32,1635,0,0,0,105
"142","bt","glm",1667,25,0,0,1667,114,101,1566,0,0,0,106
"143","bonf","bglm",1667,25,0,0,1667,23,23,1644,0,0,0,107
"144","bt","bglm",1667,25,0,0,1667,75,73,1594,0,0,0,108
"145","bonf","glm",1667,50,0,0,1667,74,69,1598,0,0,0,109
"146","bt","glm",1667,50,0,0,1667,82,80,1587,0,0,0,110
"147","bonf","bglm",1667,50,0,0,1667,26,26,1641,0,0,0,111
"148","bt","bglm",1667,50,0,0,1667,51,47,1620,0,0,0,112
"149","bonf","glm",1667,25,0.9,0,1667,25,13,1654,0,0,0,113
"150","bt","glm",1667,25,0.9,0,1667,267,86,1581,0,0,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,17,8,1659,0,0,0,115
"152","bt","bglm",1667,25,0.9,0,1667,176,61,1606,0,0,0,116
"153","bonf","glm",1667,50,0.9,0,1667,69,27,1640,0,0,0,117
"154","bt","glm",1667,50,0.9,0,1667,273,79,1588,0,0,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,41,16,1651,0,0,0,119
"156","bt","bglm",1667,50,0.9,0,1667,234,77,1590,0,0,0,120
"157","bonf","glm",1667,25,0.5,0,1667,31,25,1642,0,0,0,121
"158","bt","glm",1667,25,0.5,0,1667,118,93,1574,0,0,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,14,13,1654,0,0,0,123
"160","bt","bglm",1667,25,0.5,0,1667,78,64,1603,0,0,0,124
"161","bonf","glm",1667,50,0.5,0,1667,62,53,1614,0,0,0,125
"162","bt","glm",1667,50,0.5,0,1667,127,85,1582,0,0,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,29,23,1644,0,0,0,127
"164","bt","bglm",1667,50,0.5,0,1667,91,73,1594,1,1,0,128
"165","bonf","glm",1667,25,0.5,0,1667,35,28,1639,0,0,0,129
"166","bt","glm",1667,25,0.5,0,1667,117,87,1580,0,0,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,20,14,1653,0,0,0,131
"168","bt","bglm",1667,25,0.5,0,1667,89,62,1605,0,0,0,132
"169","bonf","glm",1667,50,0.5,0,1667,51,38,1629,0,0,0,133
"170","bt","glm",1667,50,0.5,0,1667,93,77,1590,0,0,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,35,30,1637,0,0,0,135
"172","bt","bglm",1667,50,0.5,0,1667,81,61,1606,0,0,0,136
"173","bonf","glm",1667,25,0.5,0,1667,27,24,1643,0,0,0,137
"174","bt","glm",1667,25,0.5,0,1667,111,83,1584,0,0,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,19,16,1651,0,0,0,139
"176","bt","bglm",1667,25,0.5,0,1667,98,76,1591,0,0,0,140
"177","bonf","glm",1667,50,0.5,0,1667,31,27,1640,0,0,0,141
"178","bt","glm",1667,50,0.5,0,1667,96,73,1594,0,0,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,37,33,1634,0,0,0,143
"180","bt","bglm",1667,50,0.5,0,1667,63,45,1622,0,0,0,144
"181","mmm","glm",10000,25,0,0,4491,94,89,5420,0,0,0,145
"182","mmm","glm",10000,50,0,0,4071,188,178,5751,0,0,0,146
"183","mmm","glm",10000,25,0.5,0,4370,108,94,5536,0,0,0,147
"184","mmm","glm",10000,50,0.5,0,3742,221,186,6072,0,0,0,148
"185","mmm","glm",10000,25,0.9,0,3444,318,98,6458,0,0,0,149
"186","mmm","glm",10000,50,0.9,0,3008,485,166,6826,0,0,0,150
